motion,seed,mode,window,frames,joint_rmse,root_velocity_rmse,height_rmse,max_tilt,fall_rate,fallen_frame_fraction,action_rate_l2_per_second,inference_ms_mean,inference_ms_p95,reference_pipeline_ms_mean,roll_rmse,pitch_rmse,yaw_rmse,branch_cosine_mean,branch_cancellation_ratio
accad/B3___walk1.pkl,42,D_gate_off,full_sequence,380,0.15037634926468965,0.19288907345582482,0.0272896124055514,0.32572504264223273,0.0,0.0,30.100749488268,0.6782436342135905,1.2195818998861798,0.5457267026366409,0.05140103133711893,0.13039933131989037,0.7216339890332846,0.365051738826257,0.1634436173965328
accad/B3___walk1.pkl,42,D_gate_off,after_warmup,356,0.14333506191073075,0.1766435135006678,0.027395996056252363,0.32572504264223273,0.0,0.0,28.62421889754704,0.6538857247209451,1.214379249859121,0.5771618174193964,0.046042419370577715,0.13110070588892336,0.7448027500160811,0.35681846885409224,0.16662784302608957
accad/B3___walk1.pkl,42,D_demand_confidence,full_sequence,380,0.1456765497574306,0.17992398646306612,0.02752449754248539,0.2891889495113969,0.0,0.0,28.905789067088776,0.7693533131582866,1.0495732502249668,0.5453706947300337,0.04554695224503219,0.1005457108875475,0.5365117630218811,0.4081585755023184,0.14853149354024897
accad/B3___walk1.pkl,42,D_demand_confidence,after_warmup,356,0.13786426954619088,0.1614909276913187,0.02765666378835673,0.2891889495113969,0.0,0.0,27.357900035646992,0.7466314325828729,1.0521462501174028,0.5770147443736993,0.03904238818546912,0.10025003276199566,0.5532852197412679,0.402833115476239,0.15209615611366456
accad/B3___walk1.pkl,42,D_full,full_sequence,380,0.1456311018338086,0.18037579196441075,0.0273854453735838,0.2891467211783661,0.0,0.0,28.851005991403806,0.7701482736856154,0.9089713502817177,0.5308921684266017,0.045865348811610814,0.09975138447130347,0.5433269934731071,0.40313101593137446,0.15099689991240184
accad/B3___walk1.pkl,42,D_full,after_warmup,356,0.13781232233886898,0.16202890882892793,0.02750895380942474,0.2891467211783661,0.0,0.0,27.2995553648632,0.7414405505644762,0.9046984999940832,0.5614010589923647,0.03943880772876643,0.09940244391424059,0.5603394467632254,0.39746675054157116,0.15475432733463446
accad/B3___walk1.pkl,42,D_dyn_only,full_sequence,380,0.14636803779841723,0.17872623758529466,0.02737285347460936,0.26704583219045447,0.0,0.0,28.85816683815625,0.5811709157832842,1.081476399690473,0.5606721710603922,0.044534163474175575,0.0887002892544907,0.5373877997290868,0.0,0.0
accad/B3___walk1.pkl,42,D_dyn_only,after_warmup,356,0.13839800091649782,0.1601446143116947,0.02750202651100024,0.26704583219045447,0.0,0.0,27.317160887236795,0.5667409072974182,1.0717172499425942,0.5935237275395869,0.03762666109329491,0.08854017245424303,0.5541922151069418,0.0,0.0
accad/B3___walk1.pkl,42,D_err_only,full_sequence,380,0.14544746377996476,0.18016231495611762,0.027343883545693257,0.28374102713526117,0.0,0.0,28.867872597126475,0.6632414868495049,1.1764477500719297,0.5308927078862038,0.04455749338955963,0.09619871266063312,0.5640181654094185,0.0,0.0
accad/B3___walk1.pkl,42,D_err_only,after_warmup,356,0.13758891426393988,0.16167680607398727,0.02746519507921639,0.28374102713526117,0.0,0.0,27.321780724718913,0.6444741545028285,1.1685310001894322,0.561270758418758,0.03799513210730403,0.09584606644845198,0.581746286405728,0.0,0.0
