motion,seed,mode,window,frames,joint_rmse,root_velocity_rmse,height_rmse,max_tilt,fall_rate,fallen_frame_fraction,action_rate_l2_per_second,inference_ms_mean,inference_ms_p95,reference_pipeline_ms_mean,roll_rmse,pitch_rmse,yaw_rmse,branch_cosine_mean,branch_cancellation_ratio
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,42,E,after_warmup,471,0.1735868018031202,0.19433907215629417,0.03556366946348512,0.5523983337528909,0.0,0.0,19.751609057164718,0.6397866135849285,0.8671750001667533,0.024221917241382302,0.20493343307348122,0.1477977263873735,0.397256714955808,0.27494724333688686,0.15124305084302125
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,A,full_sequence,495,0.1944968521762428,0.3220471888327699,0.03586391393101366,0.8751876895046724,0.0,0.0,42.184930004548406,0.2409852404048022,0.3869342001053153,0.06397599798660711,0.23417917531677374,0.16346074508854935,0.7088784219057066,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,A,after_warmup,471,0.19153045907238847,0.32896199739860865,0.03671792993208177,0.8751876895046724,0.0,0.0,41.24389631126081,0.2321747048829525,0.3776205003305222,0.06328837791864175,0.23626951059613538,0.15804782459463013,0.7223667441391666,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,B,full_sequence,495,0.18524124306439033,0.22463702121904996,0.030980611455436683,0.6259781237131934,0.0,0.0,37.16775854115446,0.24540337574882246,0.4065435999109459,0.506043109084148,0.2179886160638596,0.1544813072198699,0.5918541897040946,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,B,after_warmup,471,0.18163181441767198,0.22858234160177449,0.03170412232181136,0.6259781237131934,0.0,0.0,35.964194237070586,0.23744180042587934,0.4001099996457924,0.5285204437325537,0.21938412728745854,0.148252147568857,0.6015315333603541,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,C,full_sequence,495,0.18983296011901574,0.22197881952368237,0.03671983543262865,0.6691332852234264,0.0,0.0,35.09709589542364,0.6370296646337286,0.814086600257723,0.06991271513488939,0.21706375021400195,0.15596343586689118,0.6456933253322014,0.25040637687569023,0.16231135420132492
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,C,after_warmup,471,0.18630498769825563,0.22570004788260947,0.03758461110524184,0.6691332852234264,0.0,0.0,33.83788811091839,0.617085692132964,0.790112000231602,0.06841063055238795,0.218079366840221,0.1476864907638418,0.6572671848114374,0.24418859124441514,0.16266103216207972
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,D,full_sequence,495,0.18607865569048906,0.22772118591365306,0.03787203708784351,0.6355932219052253,0.0,0.0,36.83349170243368,0.6894709798044377,1.2708326002211814,0.5405966666799169,0.22616179262246439,0.13769138578770762,0.610578260305362,0.2295079101048846,0.16745221032180024
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,D,after_warmup,471,0.18228096198463759,0.23163427666639785,0.03876760539170326,0.6355932219052253,0.0,0.0,35.66588274142718,0.6712475966069062,1.235657000052015,0.5638605456636232,0.22758860243519136,0.1271700189700601,0.6209977807515037,0.22222523444707165,0.168203242224368
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,E,full_sequence,495,0.17785911267326637,0.19131431056829204,0.034753938187229834,0.5523983337528909,0.0,0.0,21.128536316050532,0.6744257029960422,1.1950975002946507,0.02420737174278739,0.20431811069975364,0.1552171662355109,0.39350701423475687,0.281440113454723,0.15110770650989647
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,43,E,after_warmup,471,0.1735868018031202,0.19433907215629417,0.03556366946348512,0.5523983337528909,0.0,0.0,19.751609057164718,0.6607834670608862,1.1952065001423762,0.0241597961985559,0.20493343307348122,0.1477977263873735,0.397256714955808,0.27494724333688686,0.15124305084302125
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,44,A,full_sequence,495,0.18467135086875866,0.22013552147318008,0.035247816919491685,0.6005624444827785,0.0,0.0,35.18658238565316,0.22758402221848203,0.2988750999975308,0.06382193334888364,0.21036441702622705,0.15484784939364474,0.4833563783510946,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,44,A,after_warmup,471,0.18096529401500425,0.22421011711172562,0.03608261627742049,0.6005624444827785,0.0,0.0,34.152947894985125,0.2175167664586635,0.2944180000667984,0.06364337156623201,0.21102026606784519,0.14836767205045262,0.49083448977662425,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,44,B,full_sequence,495,0.18045741459189943,0.2067143227282729,0.03461151485709372,0.5968096805359263,0.0,0.0,34.92215781508982,0.25074982825232167,0.364261599315796,0.5261966484933068,0.21649576292506945,0.13931100260526835,0.3621534314074546,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,44,B,after_warmup,471,0.1764409442047695,0.21035547243077002,0.03542934530830699,0.5968096805359263,0.0,0.0,33.87642521598453,0.24137836302612808,0.3638179996414692,0.5491719065949333,0.21743997335241613,0.13118606448224276,0.3649909485533351,,
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,44,C,full_sequence,495,0.1834429482749475,0.1988507609346343,0.03506554434915732,0.603243148687388,0.0,0.0,34.57426340843253,0.6756571636545076,1.2353956000879405,0.07169765050654098,0.2097657675879248,0.14901254473108733,0.4146603961142901,0.2602061454495667,0.16292973079704132
bmlhandball/S06_Novice_Trial_upper_right_left_139.pkl,44,C,after_warmup,471,0.17942659219013374,0.2022959892892158,0.0358911926748092,0.603243148687388,0.0,0.0,33.55660841990207,0.6616697579826737,1.2364260001049843,0.07107831847446072,0.21009546408852736,0.13959012114699976,0.4196583256260873,0.25466083549863133,0.16338942586585614
